scene_name;scene_id;scene_ver;cntrl_tag;inner_x;inner_y;level_name;class_name;(Inverted) Integrated Intensity Layer 1;Rel. Border Length;Sphericity;Mean Layer 1;Mean Layer 2;Mean Layer 3;Min. pixel value Layer 1;Max. pixel value Layer 1;Range Layer 1;Standard deviation Layer 1;Standard deviation Layer 2;Standard deviation Layer 3;HSI Transformation Hue(R='Layer 1' G='Layer 2' B='Layer 3');HSI Transformation Saturation(R=Layer 1 G=Layer 2 B=Layer 3);Area (Pxl);Border length (Pxl);Length/Width;Border index;Elliptic Fit;Roundness;Shape index;GLCM Homogeneity (quick 8/11) Layer 1 (0°);GLCM Homogeneity (quick 8/11) Layer 2 (0°);GLCM Homogeneity (quick 8/11) Layer 3 (0°);GLCM Homogeneity (quick 8/11) Layer 1 (45°);GLCM Homogeneity (quick 8/11) Layer 2 (45°);GLCM Homogeneity (quick 8/11) Layer 3 (45°);GLCM Homogeneity (quick 8/11) Layer 1 (90°);GLCM Homogeneity (quick 8/11) Layer 2 (90°);GLCM Homogeneity (quick 8/11) Layer 3 (90°);GLCM Homogeneity (quick 8/11) Layer 1 (135°);GLCM Homogeneity (quick 8/11) Layer 2 (135°);GLCM Homogeneity (quick 8/11) Layer 3 (135°);X Center (Pxl);Y Center (Pxl)
image0047;80F637D7-91AF-11E0-AC93-002314783460;23;0;1629;346;Cell Level (250x250ROI);Lymphocyte Nucleus;63385;0.19977802442;0.50410645142;184.65038846;187.02219756;197.427303;158;211;53;11.896654151;9.0853369473;6.3075530667;0.63572793607;0.064717059624;901;180;1.5476082079;1.4285714286;0.77358490566;0.69085387894;1.4991673605;0.29428419471;0.43464919925;0.31159979105;0.17809063196;0.25712820888;0.25871536136;0.21493862569;0.31592795253;0.32225945592;0.22525411844;0.33677119017;0.23972594738;1628.263596;1548.2857936
image0047;80F637D7-91AF-11E0-AC93-002314783460;23;0;1185;96;Cell Level (250x250ROI);Lymphocyte Nucleus;133628;0.1295496607;0.59327110415;172.56446638;178.9019124;193.85502776;136;210;74;18.88522614;14.252750724;8.6309248271;0.61705590326;0.10982723341;1621;210;1.07195327;1.2962962963;0.81492905614;0.45388719624;1.3039705889;0.2414021641;0.36298561096;0.31333911419;0.19329719245;0.27439960837;0.24294126034;0.20730119944;0.29596722126;0.29508182406;0.17689561844;0.27009353042;0.2379886508;1190.4956817;1796.4241209
image0047;80F637D7-91AF-11E0-AC93-002314783460;23;0;1211;66;Cell Level (250x250ROI);Lymphocyte Nucleus;93164;0.14650205761;0.6906113923;178.3218107;182.59506173;195.35473251;149;209;60;14.660525426;10.505760535;6.7336212069;0.62485302408;0.087189706601;1215;178;1.2676197618;1.2535211268;0.91111111111;0.29362288826;1.276650066;0.24056705832;0.36524242163;0.30654221773;0.22823648155;0.339274019;0.24871321023;0.23834456503;0.33490458131;0.27847149968;0.16647301614;0.23151755333;0.2216822356;1210.1411523;1832.3024691
image0047;80F637D7-91AF-11E0-AC93-002314783460;23;0;1312;1783;Cell Level (250x250ROI);Lymphocyte Nucleus;103466;0.14678899083;0.63777434213;175.89755352;182.18654434;195.91896024;152;215;63;12.229778672;9.7367679827;6.7361484214;0.61431444427;0.10219228758;1308;192;1.6133036452;1.28;0.89143730887;0.26989213683;1.3272030327;0.25173458457;0.33795535564;0.32787883282;0.18079580367;0.26283845305;0.24365089834;0.28025922179;0.3806181252;0.30015933514;0.25481531024;0.30578556657;0.25242426991;1318.7691131;117.58103976
image0047;80F637D7-91AF-11E0-AC93-002314783460;23;0;143;1776;Cell Level (250x250ROI);Lymphocyte Nucleus;79900;0.16637781629;0.53534022367;185.76256499;189.75736568;194.9254766;165;208;43;6.9251346149;6.1548519976;7.4070549879;0.59400416115;0.047007255139;1154;192;1.2777777778;1.3714285714;0.76949740035;0.43854606079;1.4129875426;0.31982657313;0.4456666708;0.32678118348;0.24728439748;0.34760037065;0.2333509177;0.30965989828;0.38340514898;0.28760761023;0.24973350763;0.34024685621;0.26015469432;144.79896014;119.52686308
image0047;80F637D7-91AF-11E0-AC93-002314783460;23;0;1836;1683;Cell Level (250x250ROI);Lymphocyte Nucleus;173683;0.11605937922;0.60594391297;176.8699955;148.67791273;165.42510121;147;209;62;15.883083693;23.912339774;16.211452489;0.90099354832;0.15939437716;2223;258;1.6117239558;1.3163265306;0.87944219523;0.3389490401;1.3680122404;0.24724276364;0.1835681349;0.20930442214;0.2182354033;0.17291735113;0.18652290106;0.30803781748;0.32594367862;0.27654209733;0.21412345767;0.19750918448;0.19019950926;1827.2876743;212.14822312
image0047;80F637D7-91AF-11E0-AC93-002314783460;23;0;1840;1567;Cell Level (250x250ROI);Lymphocyte Nucleus;47441;0.20521172638;0.62393979258;177.73452769;177.86644951;183.06188925;152;216;64;14.35529434;11.721597376;15.313427301;0.66253948843;0.029101423488;614;126;1.1851851852;1.26;0.84364820847;0.36112974037;1.2712365418;0.20851959288;0.25558310747;0.24472200871;0.16222499311;0.1981997937;0.18265250325;0.28174322844;0.36160811782;0.27963942289;0.20552477241;0.28790652752;0.21702025831;1843.4690554;339.25895765
image0047;80F637D7-91AF-11E0-AC93-002314783460;23;0;1466;1547;Cell Level (250x250ROI);Lymphocyte Nucleus;222448;0.10431808465;0.66900566779;159.89610945;102.574177;131.74305259;118;222;104;23.829303858;24.42410552;18.973537237;0.9151898923;0.35849485424;2339;244;1.1886792453;1.2448979592;0.89482684908;0.28816417762;1.2612893367;0.24744310975;0.21067686379;0.22324123979;0.18423385918;0.18037253618;0.17865996063;0.23433504999;0.2104267329;0.21225510538;0.19421394169;0.15408453345;0.16328336298;1468.7834545;344.23535699
image0047;80F637D7-91AF-11E0-AC93-002314783460;23;0;829;1510;Cell Level (250x250ROI);Lymphocyte Nucleus;49794;0.20670391061;0.51139460795;185.45530726;186.08379888;190.41759777;160;205;45;6.2870765995;12.381898623;22.17559867;0.64555774463;0.026060041514;716;148;1.2711031321;1.3454545455;0.80446927374;0.49707940097;1.3827549216;0.30179274082;0.35866808891;0.27890002728;0.23419676721;0.32411625981;0.26891312003;0.31582543254;0.3807079792;0.27853408456;0.25674930215;0.31163427234;0.19482418895;826.18156425;395.32960894
image0047;80F637D7-91AF-11E0-AC93-002314783460;23;0;1109;1429;Cell Level (250x250ROI);Lymphocyte Nucleus;180559;0.10011551791;0.69419212953;185.47400847;161.7296881;177.26569118;149;224;75;14.753232621;17.600847997;12.58019593;0.89094933835;0.12801966467;2597;260;1.0169491525;1.2621359223;0.90142472083;0.21379120735;1.275490951;0.27870365977;0.27578261495;0.25448349118;0.23151221871;0.24206842482;0.21372103691;0.30952632427;0.31044694781;0.28930482268;0.243262887;0.20363658667;0.20124132931;1119.2728148;461.71755872
image0047;80F637D7-91AF-11E0-AC93-002314783460;23;0;1164;1418;Cell Level (250x250ROI);Lymphocyte Nucleus;117711;0.1476744186;0.46102514627;186.56337209;158.67674419;170.88837209;160;219;59;10.024362545;14.910786438;11.206792154;0.92701622711;0.14947536376;1720;254;1.5010805215;1.4941176471;0.72558139535;0.57348561141;1.5311209604;0.2967787981;0.25969013572;0.25660520792;0.24028493464;0.2411776036;0.2218246609;0.29443386197;0.28077840805;0.26975035667;0.22677622736;0.18329776824;0.20339025557;1162.0843023;471.83546512
