scene_name;scene_id;scene_ver;cntrl_tag;inner_x;inner_y;level_name;class_name;(Inverted) Integrated Intensity Layer 1;Rel. Border Length;Sphericity;Mean Layer 1;Mean Layer 2;Mean Layer 3;Min. pixel value Layer 1;Max. pixel value Layer 1;Range Layer 1;Standard deviation Layer 1;Standard deviation Layer 2;Standard deviation Layer 3;HSI Transformation Hue(R='Layer 1' G='Layer 2' B='Layer 3');HSI Transformation Saturation(R=Layer 1 G=Layer 2 B=Layer 3);Area (Pxl);Border length (Pxl);Length/Width;Border index;Elliptic Fit;Roundness;Shape index;GLCM Homogeneity (quick 8/11) Layer 1 (0°);GLCM Homogeneity (quick 8/11) Layer 2 (0°);GLCM Homogeneity (quick 8/11) Layer 3 (0°);GLCM Homogeneity (quick 8/11) Layer 1 (45°);GLCM Homogeneity (quick 8/11) Layer 2 (45°);GLCM Homogeneity (quick 8/11) Layer 3 (45°);GLCM Homogeneity (quick 8/11) Layer 1 (90°);GLCM Homogeneity (quick 8/11) Layer 2 (90°);GLCM Homogeneity (quick 8/11) Layer 3 (90°);GLCM Homogeneity (quick 8/11) Layer 1 (135°);GLCM Homogeneity (quick 8/11) Layer 2 (135°);GLCM Homogeneity (quick 8/11) Layer 3 (135°);X Center (Pxl);Y Center (Pxl)
image0046;80F637D5-91AF-11E0-AC93-002314783460;30;0;1691;1662;Cell Level (250x250ROI);Tumor nucleus;410409;0.071701546861;0.59281623347;180.31228389;181.54030937;193.16251137;144;218;74;11.51701768;10.179434937;7.4069769798;0.65073925112;0.06652547323;5495;394;1.1441377385;1.3133333333;0.94467697907;0.3196021222;1.3287778563;0.32045286894;0.42195501924;0.32407197356;0.23983876407;0.32733777165;0.2496664077;0.28976604342;0.39455881715;0.30843546987;0.2431794107;0.33714550734;0.25924909115;1694.7795268;213.46433121
image0046;80F637D5-91AF-11E0-AC93-002314783460;30;0;180;1661;Cell Level (250x250ROI);Tumor nucleus;426766;0.069431051109;0.51770282007;186.41015751;188.8756027;194.99083896;149;214;65;10.825381782;8.2888402365;4.8632616976;0.61877914926;0.044005561998;6222;432;1.1603247023;1.358490566;0.87913854066;0.4246945853;1.3691743424;0.33505964279;0.45244911313;0.32906156778;0.27353388071;0.38414427638;0.27018037438;0.33800318837;0.46595695615;0.33536812663;0.26420134306;0.38295975327;0.26767086983;182.28286725;216.07135969
image0046;80F637D5-91AF-11E0-AC93-002314783460;30;0;982;1703;Cell Level (250x250ROI);Tumor nucleus;150323;0.12173128945;0.5609004579;187.22587917;186.5509468;195.57980162;166;216;50;8.2534752233;6.4852869137;5.2212705318;0.67912547022;0.046164556612;2218;270;1.5733630873;1.3775510204;0.79981965735;0.52532242769;1.4332534701;0.29552549124;0.37217974663;0.31390070915;0.25437435508;0.32695621252;0.26273649931;0.34505587816;0.43065306544;0.33753368258;0.25222724676;0.32675346732;0.25527757406;976.2587917;187.36609558
image0046;80F637D5-91AF-11E0-AC93-002314783460;30;0;1197;1664;Cell Level (250x250ROI);Tumor nucleus;223743;0.099371069182;0.5956428268;184.64056604;187.90251572;197.64622642;150;228;78;13.547751177;10.298772289;7.6333224448;0.62486499992;0.065802725472;3180;316;2.2150907527;1.2950819672;0.89622641509;0.31033748568;1.4009206317;0.27499487996;0.35756370425;0.31215682626;0.25315025449;0.33976215124;0.25023841858;0.26377660036;0.34865963459;0.28978604078;0.18720278144;0.25111171603;0.22331041098;1175.9792453;215.74591195
image0046;80F637D5-91AF-11E0-AC93-002314783460;30;0;1453;1640;Cell Level (250x250ROI);Tumor nucleus;340525;0.07779886148;0.5650879182;190.38425047;190.14800759;197.70531309;164;215;51;9.6696368696;9.185321122;6.717664149;0.67187670006;0.038225100705;5270;410;1.1604938272;1.3945578231;0.80910815939;0.43649071244;1.4119475293;0.3121548295;0.41419813037;0.30667760968;0.26022556424;0.35261297226;0.25615313649;0.33200237155;0.43712082505;0.31434634328;0.26277881861;0.3488561213;0.24859707057;1443.9077799;236.79810247
image0046;80F637D5-91AF-11E0-AC93-002314783460;30;0;1253;1621;Cell Level (250x250ROI);Tumor nucleus;162605;0.1133935908;0.59441865123;188.19433032;190.30525883;198.53533279;157;221;64;13.572488392;10.896845689;7.3183693359;0.63264468282;0.052086458969;2434;276;1.4076667718;1.3663366337;0.88414133114;0.28586033221;1.3985847994;0.29690021276;0.39532375336;0.30977299809;0.25459110737;0.33228248358;0.25215703249;0.29144331813;0.37101367116;0.30983752012;0.20427930355;0.28145515919;0.25322315097;1255.3927691;266.7251438
image0046;80F637D5-91AF-11E0-AC93-002314783460;30;0;1681;1605;Cell Level (250x250ROI);Tumor nucleus;189030;0.10909090909;0.57799741991;192.5107438;193.33917355;199.99305785;176;212;36;6.4946488037;4.5190508743;3.9226763597;0.64821360196;0.037412868876;3025;330;1.4550411239;1.4601769912;0.91008264463;0.2333362789;1.5;0.32953771949;0.46118235588;0.314773947;0.27419498563;0.39358171821;0.2498639524;0.32123801112;0.45875030756;0.30962896347;0.25889316201;0.38499593735;0.26005750895;1670.1142149;287.40181818
image0046;80F637D5-91AF-11E0-AC93-002314783460;30;0;1411;1588;Cell Level (250x250ROI);Tumor nucleus;155340;0.11824755423;0.58737905826;188.92598894;190.45725223;199.7894513;158;217;59;13.934298071;11.615956073;7.8550993278;0.64317410598;0.054374554241;2351;278;1.8617413625;1.3495145631;0.87069332199;0.31201755529;1.4333705923;0.26744654775;0.34582564235;0.29047465324;0.23324453831;0.33230093122;0.25055840611;0.29227903485;0.39180502295;0.30795291066;0.20649887621;0.26236963272;0.23435099423;1399.2928541;304.94874521
image0046;80F637D5-91AF-11E0-AC93-002314783460;30;0;1111;1568;Cell Level (250x250ROI);Tumor nucleus;88645;0.14617486339;0.61791594811;194.45013661;194.40915301;201.16734973;175;214;39;7.3270756945;6.5488870571;6.2488249888;0.66767738023;0.033594898628;1464;214;1.9056194082;1.3209876543;0.89480874317;0.24894831584;1.3982448991;0.29976120591;0.41355997324;0.32442599535;0.25556129217;0.3454875946;0.25328400731;0.30350136757;0.37202054262;0.3011431396;0.22308924794;0.28712514043;0.24325084686;1101.295082;324.37568306
image0046;80F637D5-91AF-11E0-AC93-002314783460;30;0;1466;1547;Cell Level (250x250ROI);Tumor nucleus;211357;0.10006414368;0.49652912601;187.21391918;184.76715843;194.96728672;146;220;74;15.841423884;13.751983436;9.0936730087;0.70664591456;0.052317126934;3118;312;1.1384615385;1.3805309735;0.81719050674;0.56607973992;1.3968717915;0.28829050064;0.34138458967;0.29553002119;0.22199936211;0.28454631567;0.24135293067;0.29255187511;0.37483248115;0.30857479572;0.21780584753;0.28223592043;0.24088402092;1453.1507377;338.1340603
